Date,Open,High,Low,Close,Adj Close,Volume
2013-09-18,2237.500000,2237.500000,2150.000000,2162.500000,1480.223633,130312000
2013-09-19,2275.000000,2575.000000,2275.000000,2312.500000,1582.897949,360362000
2013-09-20,2312.500000,2312.500000,2200.000000,2237.500000,1531.560791,99540000
2013-09-23,2175.000000,2212.500000,2162.500000,2175.000000,1488.779541,80694000
2013-09-24,2175.000000,2212.500000,2125.000000,2150.000000,1471.667236,131732000
2013-09-25,2075.000000,2137.500000,2037.500000,2062.500000,1411.773804,232616000
2013-09-26,2062.500000,2125.000000,2050.000000,2050.000000,1403.217407,128494000
2013-09-27,2100.000000,2100.000000,2062.500000,2075.000000,1420.329956,103038000
2013-09-30,2000.000000,2050.000000,1987.500000,1987.500000,1360.436523,122776000
2013-10-01,2012.500000,2087.500000,2012.500000,2050.000000,1403.217407,126742000
2013-10-02,2087.500000,2112.500000,2062.500000,2087.500000,1428.886108,68812000
2013-10-03,2112.500000,2125.000000,2087.500000,2100.000000,1437.442383,51942000
2013-10-04,2100.000000,2100.000000,2075.000000,2087.500000,1428.886108,68562000
2013-10-07,2075.000000,2100.000000,2062.500000,2075.000000,1420.329956,34808000
2013-10-08,2087.500000,2175.000000,2075.000000,2150.000000,1471.667236,151016000
2013-10-09,2125.000000,2175.000000,2112.500000,2175.000000,1488.779541,71626000
2013-10-10,2200.000000,2200.000000,2150.000000,2187.500000,1497.335815,111584000
2013-10-11,2212.500000,2225.000000,2125.000000,2137.500000,1463.111084,160974000
2013-10-16,2175.000000,2187.500000,2100.000000,2112.500000,1445.998657,166448000
2013-10-17,2125.000000,2150.000000,2087.500000,2087.500000,1428.886108,116060000
2013-10-18,2075.000000,2075.000000,2012.500000,2062.500000,1411.773804,226136000
2013-10-21,2087.500000,2100.000000,2062.500000,2075.000000,1420.329956,245386000
2013-10-22,2062.500000,2075.000000,2037.500000,2037.500000,1394.661377,142246000
2013-10-23,2050.000000,2125.000000,2050.000000,2112.500000,1445.998657,301426000
2013-10-24,2100.000000,2200.000000,2100.000000,2200.000000,1505.892090,185212000
2013-10-25,2200.000000,2237.500000,2175.000000,2200.000000,1505.892090,152466000
2013-10-28,2225.000000,2237.500000,2162.500000,2175.000000,1488.779541,37576000
2013-10-29,2162.500000,2187.500000,2150.000000,2162.500000,1480.223633,66028000
2013-10-30,2187.500000,2212.500000,2150.000000,2187.500000,1497.335815,61620000
2013-10-31,2175.000000,2200.000000,2100.000000,2150.000000,1471.667236,154598000
2013-11-01,2100.000000,2150.000000,2075.000000,2087.500000,1428.886108,114456000
2013-11-04,2075.000000,2087.500000,2012.500000,2062.500000,1411.773804,116296000
2013-11-06,2100.000000,2100.000000,2062.500000,2062.500000,1411.773804,81062000
2013-11-07,2075.000000,2112.500000,2062.500000,2087.500000,1428.886108,80818000
2013-11-08,2062.500000,2075.000000,2050.000000,2050.000000,1403.217407,62838000
2013-11-11,2062.500000,2062.500000,1987.500000,2000.000000,1368.992676,159884000
2013-11-12,2000.000000,2012.500000,1925.000000,1925.000000,1317.655762,224202000
2013-11-13,1887.500000,1912.500000,1837.500000,1862.500000,1274.874634,295270000
2013-11-14,1900.000000,1975.000000,1887.500000,1975.000000,1351.880249,173872000
2013-11-15,2000.000000,2012.500000,1937.500000,1950.000000,1334.767944,105388000
2013-11-18,1962.500000,1975.000000,1937.500000,1962.500000,1343.324097,97674000
2013-11-19,1950.000000,1962.500000,1925.000000,1925.000000,1317.655762,105122000
2013-11-20,1925.000000,1925.000000,1862.500000,1912.500000,1309.099365,228202000
2013-11-21,1887.500000,1900.000000,1850.000000,1887.500000,1291.986938,154690000
2013-11-22,1912.500000,1937.500000,1887.500000,1887.500000,1291.986938,174674000
2013-11-25,1925.000000,1962.500000,1912.500000,1950.000000,1334.767944,113446000
2013-11-26,1962.500000,1962.500000,1912.500000,1925.000000,1317.655762,96098000
2013-11-27,1912.500000,1937.500000,1862.500000,1887.500000,1291.986938,148438000
2013-11-28,1900.000000,1912.500000,1862.500000,1875.000000,1283.430908,64206000
2013-11-29,1875.000000,1925.000000,1875.000000,1912.500000,1309.099365,75220000
2013-12-02,1925.000000,1962.500000,1912.500000,1925.000000,1317.655762,67552000
2013-12-03,1950.000000,1962.500000,1925.000000,1962.500000,1343.324097,67962000
2013-12-04,1925.000000,1950.000000,1912.500000,1912.500000,1309.099365,57984000
2013-12-05,1912.500000,1925.000000,1875.000000,1900.000000,1300.542969,72850000
2013-12-06,1900.000000,1900.000000,1825.000000,1825.000000,1249.205811,103018000
2013-12-09,1875.000000,1912.500000,1862.500000,1912.500000,1309.099365,122722000
2013-12-10,1912.500000,1962.500000,1900.000000,1962.500000,1343.324097,91054000
2013-12-11,1975.000000,1975.000000,1925.000000,1950.000000,1334.767944,41592000
2013-12-12,1925.000000,1962.500000,1912.500000,1912.500000,1309.099365,44310000
2013-12-13,1912.500000,1937.500000,1900.000000,1925.000000,1317.655762,59724000
2013-12-16,1875.000000,1900.000000,1862.500000,1875.000000,1283.430908,47918000
2013-12-17,1900.000000,1962.500000,1887.500000,1962.500000,1343.324097,61570000
2013-12-18,1937.500000,1962.500000,1912.500000,1925.000000,1317.655762,76872000
2013-12-19,1950.000000,2000.000000,1950.000000,1987.500000,1360.436523,81644000
2013-12-20,1950.000000,2000.000000,1950.000000,2000.000000,1368.992676,54236000
2013-12-23,1975.000000,1987.500000,1950.000000,1962.500000,1343.324097,55894000
2013-12-24,1975.000000,1975.000000,1937.500000,1950.000000,1334.767944,22690000
2013-12-27,1950.000000,1962.500000,1912.500000,1912.500000,1309.099365,83306000
2013-12-30,1937.500000,1962.500000,1925.000000,1962.500000,1343.324097,77844000
2014-01-02,1975.000000,2025.000000,1962.500000,2025.000000,1386.105347,63984000
2014-01-03,2012.500000,2025.000000,1937.500000,1950.000000,1334.767944,105794000
2014-01-06,1950.000000,1962.500000,1900.000000,1912.500000,1309.099365,51674800
2014-01-07,1912.500000,1931.250000,1900.000000,1906.250000,1304.821411,81169200
2014-01-08,1925.000000,1962.500000,1912.500000,1956.250000,1339.046021,59954000
2014-01-09,1956.250000,1981.250000,1925.000000,1950.000000,1334.767944,71207200
2014-01-10,1950.000000,2093.750000,1950.000000,2062.500000,1411.773804,153947200
2014-01-13,2125.000000,2200.000000,2118.750000,2200.000000,1505.892090,228783600
2014-01-15,2206.250000,2381.250000,2181.250000,2200.000000,1505.892090,220250000
2014-01-16,2218.750000,2225.000000,2156.250000,2156.250000,1475.945313,76988000
2014-01-17,2156.250000,2200.000000,2156.250000,2187.500000,1497.335815,58350000
2014-01-20,2200.000000,2200.000000,2168.750000,2187.500000,1497.335815,27171600
2014-01-21,2200.000000,2206.250000,2187.500000,2193.750000,1501.613892,59725600
2014-01-22,2200.000000,2243.750000,2181.250000,2237.500000,1531.560791,110857200
2014-01-23,2250.000000,2268.750000,2218.750000,2218.750000,1518.726196,109866800
2014-01-24,2168.750000,2225.000000,2156.250000,2168.750000,1484.501709,109728400
2014-01-27,2062.500000,2100.000000,2037.500000,2075.000000,1420.329956,210759200
2014-01-28,2062.500000,2087.500000,2037.500000,2068.750000,1416.051758,164112800
2014-01-29,2087.500000,2187.500000,2075.000000,2175.000000,1488.779541,190262800
2014-01-30,2112.500000,2175.000000,2093.750000,2175.000000,1488.779541,132577200
2014-02-03,2206.250000,2206.250000,2137.500000,2175.000000,1488.779541,108214000
2014-02-04,2131.250000,2156.250000,2100.000000,2131.250000,1458.832886,95244800
2014-02-05,2162.500000,2162.500000,2125.000000,2150.000000,1471.667236,84726400
2014-02-06,2162.500000,2162.500000,2125.000000,2156.250000,1475.945313,70481600
2014-02-07,2168.750000,2212.500000,2162.500000,2193.750000,1501.613892,101737200
2014-02-10,2212.500000,2231.250000,2187.500000,2187.500000,1497.335815,72448800
2014-02-11,2218.750000,2262.500000,2212.500000,2237.500000,1531.560791,206115200
2014-02-12,2268.750000,2275.000000,2218.750000,2243.750000,1535.838867,131831600
2014-02-13,2250.000000,2250.000000,2231.250000,2250.000000,1540.116577,59296000
2014-02-14,2250.000000,2262.500000,2237.500000,2256.250000,1544.395020,107262000
2014-02-17,2268.750000,2293.750000,2262.500000,2287.500000,1565.785522,160782000
2014-02-18,2287.500000,2293.750000,2262.500000,2281.250000,1561.507202,114412800
2014-02-19,2281.250000,2300.000000,2262.500000,2281.250000,1561.507202,168598000
2014-02-20,2275.000000,2318.750000,2275.000000,2306.250000,1578.619629,147004400
2014-02-21,2312.500000,2356.250000,2306.250000,2356.250000,1612.844482,195956800
2014-02-24,2375.000000,2412.500000,2343.750000,2350.000000,1608.566528,147883200
2014-02-25,2375.000000,2375.000000,2256.250000,2262.500000,1548.672974,125208400
2014-02-26,2250.000000,2275.000000,2206.250000,2237.500000,1531.560791,222663200
2014-02-27,2237.500000,2268.750000,2231.250000,2250.000000,1540.116577,89265200
2014-02-28,2262.500000,2281.250000,2237.500000,2275.000000,1557.229370,130770000
2014-03-03,2250.000000,2275.000000,2250.000000,2275.000000,1557.229370,128786400
2014-03-04,2275.000000,2300.000000,2256.250000,2281.250000,1561.507202,137225200
2014-03-05,2300.000000,2350.000000,2293.750000,2350.000000,1608.566528,189594000
2014-03-06,2368.750000,2368.750000,2343.750000,2350.000000,1608.566528,95042800
2014-03-07,2375.000000,2375.000000,2306.250000,2312.500000,1582.897949,68054000
2014-03-10,2343.750000,2343.750000,2275.000000,2300.000000,1574.341553,85980000
2014-03-11,2312.500000,2350.000000,2300.000000,2343.750000,1604.288330,122784000
2014-03-12,2306.250000,2337.500000,2293.750000,2306.250000,1578.619629,78838000
2014-03-13,2300.000000,2325.000000,2300.000000,2325.000000,1591.453857,71212800
2014-03-14,2300.000000,2562.500000,2287.500000,2537.500000,1736.909180,379488800
2014-03-17,2500.000000,2537.500000,2431.250000,2493.750000,1706.962769,226867600
2014-03-18,2475.000000,2500.000000,2431.250000,2431.250000,1664.181885,131869200
2014-03-19,2431.250000,2462.500000,2425.000000,2443.750000,1672.738159,128559200
2014-03-20,2437.500000,2437.500000,2331.250000,2337.500000,1600.010254,237560400
2014-03-21,2356.250000,2375.000000,2331.250000,2343.750000,1604.288330,151603200
2014-03-24,2375.000000,2393.750000,2350.000000,2375.000000,1625.678955,108480800
2014-03-25,2362.500000,2381.250000,2356.250000,2381.250000,1629.957275,79857600
2014-03-26,2393.750000,2418.750000,2375.000000,2393.750000,1638.513428,127667600
2014-03-27,2350.000000,2387.500000,2350.000000,2350.000000,1648.870972,105750800
2014-03-28,2381.250000,2400.000000,2350.000000,2362.500000,1657.641602,376191600
2014-04-01,2393.750000,2487.500000,2393.750000,2487.500000,1745.347412,268127600
2014-04-02,2500.000000,2550.000000,2493.750000,2537.500000,1780.429688,178996000
2014-04-03,2550.000000,2575.000000,2525.000000,2575.000000,1806.741455,157111200
2014-04-04,2581.250000,2587.500000,2506.250000,2531.250000,1776.044556,96803200
2014-04-07,2531.250000,2568.750000,2512.500000,2562.500000,1797.971191,135627200
2014-04-08,2575.000000,2575.000000,2537.500000,2562.500000,1797.971191,95152000
2014-04-09,2562.500000,2562.500000,2562.500000,2562.500000,1797.971191,0
2014-04-10,2387.500000,2437.500000,2381.250000,2412.500000,1692.723877,450579200
2014-04-11,2400.000000,2450.000000,2387.500000,2425.000000,1701.494507,184430400
2014-04-14,2418.750000,2443.750000,2418.750000,2437.500000,1710.265015,142453200
2014-04-15,2450.000000,2456.250000,2437.500000,2437.500000,1710.265015,76331600
2014-04-16,2456.250000,2506.250000,2450.000000,2493.750000,1749.732788,106918800
2014-04-17,2518.750000,2525.000000,2443.750000,2462.500000,1727.806519,147078800
2014-04-21,2468.750000,2468.750000,2450.000000,2456.250000,1723.420898,38727200
2014-04-22,2468.750000,2481.250000,2431.250000,2462.500000,1727.806519,115042000
2014-04-23,2462.500000,2487.500000,2456.250000,2475.000000,1736.576904,80303200
2014-04-24,2456.250000,2475.000000,2450.000000,2468.750000,1732.191772,69398000
2014-04-25,2468.750000,2500.000000,2462.500000,2475.000000,1736.576904,71704000
2014-04-28,2500.000000,2500.000000,2431.250000,2437.500000,1710.265015,116084400
2014-04-29,2475.000000,2475.000000,2431.250000,2450.000000,1719.035767,46608800
2014-04-30,2450.000000,2462.500000,2443.750000,2456.250000,1723.420898,93242400
2014-05-02,2475.000000,2493.750000,2462.500000,2468.750000,1732.191772,86257200
2014-05-05,2468.750000,2487.500000,2443.750000,2462.500000,1727.806519,56014400
2014-05-06,2475.000000,2475.000000,2456.250000,2468.750000,1732.191772,21791600
2014-05-07,2462.500000,2500.000000,2462.500000,2493.750000,1749.732788,82346400
2014-05-08,2506.250000,2512.500000,2487.500000,2506.250000,1758.503418,43227200
2014-05-09,2525.000000,2525.000000,2487.500000,2518.750000,1767.273926,48956000
2014-05-12,2525.000000,2525.000000,2493.750000,2493.750000,1749.732788,70641200
2014-05-13,2518.750000,2518.750000,2500.000000,2518.750000,1767.273926,61065600
2014-05-14,2525.000000,2587.500000,2518.750000,2581.250000,1811.126709,219808400
2014-05-16,2575.000000,2650.000000,2568.750000,2650.000000,1859.364990,202264800
2014-05-19,2656.250000,2706.250000,2606.250000,2656.250000,1863.750732,225986800
2014-05-20,2525.000000,2662.500000,2500.000000,2525.000000,1771.659546,210495200
2014-05-21,2537.500000,2550.000000,2506.250000,2537.500000,1780.429688,69045200
2014-05-22,2593.750000,2606.250000,2550.000000,2593.750000,1819.897461,106400400
2014-05-23,2593.750000,2606.250000,2575.000000,2593.750000,1819.897461,51238400
2014-05-26,2581.250000,2612.500000,2556.250000,2581.250000,1811.126709,35746000
2014-05-28,2593.750000,2600.000000,2568.750000,2593.750000,1819.897461,79694000
2014-05-30,2543.750000,2593.750000,2512.500000,2543.750000,1784.815063,247178400
2014-06-02,2550.000000,2562.500000,2531.250000,2550.000000,1789.200073,76876800
2014-06-03,2550.000000,2556.250000,2518.750000,2550.000000,1789.200073,126123600
2014-06-04,2537.500000,2556.250000,2525.000000,2537.500000,1780.429688,106749600
2014-06-05,2550.000000,2550.000000,2506.250000,2550.000000,1789.200073,66263600
2014-06-06,2518.750000,2543.750000,2506.250000,2518.750000,1767.273926,107951200
2014-06-09,2450.000000,2543.750000,2437.500000,2450.000000,1719.035767,134515200
2014-06-10,2493.750000,2493.750000,2456.250000,2493.750000,1749.732788,148333200
2014-06-11,2487.500000,2493.750000,2462.500000,2487.500000,1745.347412,98108000
2014-06-12,2481.250000,2493.750000,2462.500000,2481.250000,1740.962402,104930800
2014-06-13,2481.250000,2487.500000,2462.500000,2481.250000,1740.962402,82041200
2014-06-16,2462.500000,2481.250000,2437.500000,2462.500000,1727.806519,61751200
2014-06-17,2475.000000,2481.250000,2443.750000,2475.000000,1736.576904,60293600
2014-06-18,2468.750000,2481.250000,2462.500000,2468.750000,1732.191772,87876000
2014-06-19,2450.000000,2481.250000,2443.750000,2450.000000,1719.035767,105030000
2014-06-20,2450.000000,2468.750000,2443.750000,2450.000000,1719.035767,67474800
2014-06-23,2437.500000,2468.750000,2431.250000,2437.500000,1710.265015,92584000
2014-06-24,2443.750000,2456.250000,2431.250000,2443.750000,1714.650391,62032400
2014-06-25,2437.500000,2456.250000,2425.000000,2437.500000,1710.265015,103590400
2014-06-26,2462.500000,2475.000000,2437.500000,2462.500000,1727.806519,149123600
2014-06-27,2412.500000,2462.500000,2406.250000,2412.500000,1692.723877,133020400
2014-06-30,2431.250000,2431.250000,2406.250000,2431.250000,1705.879761,80812800
2014-07-01,2456.250000,2462.500000,2425.000000,2456.250000,1723.420898,67317200
2014-07-02,2462.500000,2468.750000,2443.750000,2462.500000,1727.806519,107994400
2014-07-03,2412.500000,2468.750000,2406.250000,2412.500000,1692.723877,177824000
2014-07-04,2418.750000,2437.500000,2412.500000,2418.750000,1697.109131,70222800
2014-07-07,2481.250000,2481.250000,2431.250000,2481.250000,1740.962402,255845600
2014-07-08,2537.500000,2556.250000,2493.750000,2537.500000,1780.429688,408720400
2014-07-09,2537.500000,2537.500000,2537.500000,2537.500000,1780.429688,0
2014-07-10,2618.750000,2750.000000,2593.750000,2618.750000,1837.438477,801523200
2014-07-11,2625.000000,2625.000000,2568.750000,2625.000000,1841.823730,186758800
2014-07-14,2625.000000,2631.250000,2587.500000,2625.000000,1841.823730,118788000
2014-07-15,2637.500000,2643.750000,2618.750000,2637.500000,1850.594360,137040000
2014-07-16,2650.000000,2675.000000,2637.500000,2650.000000,1859.364990,109010800
2014-07-17,2656.250000,2668.750000,2631.250000,2656.250000,1863.750732,107004800
2014-07-18,2656.250000,2675.000000,2625.000000,2656.250000,1863.750732,95748000
2014-07-21,2662.500000,2687.500000,2650.000000,2662.500000,1868.135620,127907200
2014-07-22,2618.750000,2681.250000,2600.000000,2618.750000,1837.438477,232130800
2014-07-23,2625.000000,2662.500000,2612.500000,2625.000000,1841.823730,56408400
2014-07-24,2612.500000,2631.250000,2593.750000,2612.500000,1833.052979,111699200
2014-07-25,2562.500000,2587.500000,2537.500000,2562.500000,1797.971191,155539600
2014-08-04,2568.750000,2568.750000,2506.250000,2568.750000,1802.356201,154489200
2014-08-05,2600.000000,2600.000000,2543.750000,2600.000000,1824.282715,73754000
2014-08-06,2568.750000,2587.500000,2556.250000,2568.750000,1802.356201,88148800
2014-08-07,2550.000000,2562.500000,2512.500000,2550.000000,1789.200073,94302400
2014-08-08,2550.000000,2556.250000,2537.500000,2550.000000,1789.200073,59980800
2014-08-11,2618.750000,2625.000000,2568.750000,2618.750000,1837.438477,67873600
2014-08-12,2625.000000,2637.500000,2606.250000,2625.000000,1841.823730,129655600
2014-08-13,2625.000000,2625.000000,2587.500000,2625.000000,1841.823730,52008000
2014-08-14,2618.750000,2631.250000,2612.500000,2618.750000,1837.438477,73004400
2014-08-15,2612.500000,2625.000000,2606.250000,2612.500000,1833.052979,23361600
2014-08-18,2618.750000,2631.250000,2606.250000,2618.750000,1837.438477,98694400
2014-08-19,2631.250000,2637.500000,2618.750000,2631.250000,1846.209229,94816400
2014-08-20,2637.500000,2643.750000,2631.250000,2637.500000,1850.594360,82936400
2014-08-21,2637.500000,2656.250000,2625.000000,2637.500000,1850.594360,105621600
2014-08-22,2631.250000,2662.500000,2618.750000,2631.250000,1846.209229,85906400
2014-08-25,2643.750000,2650.000000,2612.500000,2643.750000,1854.979736,54252400
2014-08-26,2618.750000,2650.000000,2612.500000,2618.750000,1837.438477,54252000
2014-08-27,2637.500000,2643.750000,2625.000000,2637.500000,1850.594360,62226400
2014-08-28,2631.250000,2643.750000,2612.500000,2631.250000,1846.209229,35008400
2014-08-29,2593.750000,2637.500000,2593.750000,2593.750000,1819.897461,73210800
2014-09-01,2625.000000,2625.000000,2593.750000,2625.000000,1841.823730,24629200
2014-09-02,2625.000000,2637.500000,2625.000000,2625.000000,1841.823730,54608000
2014-09-03,2637.500000,2643.750000,2625.000000,2637.500000,1850.594360,66228000
2014-09-04,2637.500000,2650.000000,2625.000000,2637.500000,1850.594360,56440800
2014-09-05,2618.750000,2650.000000,2612.500000,2618.750000,1837.438477,44564800
2014-09-08,2637.500000,2662.500000,2612.500000,2637.500000,1850.594360,57887200
2014-09-09,2618.750000,2637.500000,2612.500000,2618.750000,1837.438477,28824000
2014-09-10,2612.500000,2625.000000,2593.750000,2612.500000,1833.052979,82266000
2014-09-11,2600.000000,2625.000000,2593.750000,2600.000000,1824.282715,113945600
2014-09-12,2550.000000,2593.750000,2550.000000,2550.000000,1789.200073,129725600
2014-09-15,2556.250000,2562.500000,2512.500000,2556.250000,1793.585205,88174800
2014-09-16,2537.500000,2556.250000,2531.250000,2537.500000,1780.429688,75382800
2014-09-17,2568.750000,2587.500000,2543.750000,2568.750000,1802.356201,53077600
2014-09-18,2606.250000,2612.500000,2575.000000,2606.250000,1828.668091,49814000
2014-09-19,2631.250000,2650.000000,2606.250000,2631.250000,1846.209229,105775600
2014-09-22,2662.500000,2662.500000,2618.750000,2662.500000,1868.135620,107543200
2014-09-23,2675.000000,2675.000000,2643.750000,2675.000000,1876.906616,95076400
2014-09-24,2637.500000,2662.500000,2637.500000,2637.500000,1850.594360,44105200
2014-09-25,2631.250000,2662.500000,2581.250000,2631.250000,1846.209229,158243200
2014-09-26,2512.500000,2550.000000,2506.250000,2512.500000,1762.888672,250778800
2014-09-29,2518.750000,2525.000000,2456.250000,2518.750000,1767.273926,155296800
2014-09-30,2518.750000,2543.750000,2500.000000,2518.750000,1767.273926,122798400
2014-10-01,2525.000000,2593.750000,2518.750000,2525.000000,1771.659546,89411200
2014-10-02,2475.000000,2543.750000,2475.000000,2475.000000,1736.576904,143686400
2014-10-03,2412.500000,2493.750000,2387.500000,2412.500000,1692.723877,165436800
2014-10-06,2456.250000,2462.500000,2412.500000,2456.250000,1723.420898,97244800
2014-10-07,2437.500000,2475.000000,2431.250000,2437.500000,1710.265015,108166000
2014-10-08,2375.000000,2425.000000,2362.500000,2375.000000,1666.412109,248045200
2014-10-09,2387.500000,2418.750000,2387.500000,2387.500000,1675.182861,75312400
2014-10-10,2387.500000,2387.500000,2337.500000,2387.500000,1675.182861,101417600
2014-10-13,2350.000000,2368.750000,2331.250000,2350.000000,1648.870972,127360400
2014-10-14,2362.500000,2381.250000,2325.000000,2362.500000,1657.641602,96061600
2014-10-15,2412.500000,2425.000000,2375.000000,2412.500000,1692.723877,89523600
2014-10-16,2412.500000,2425.000000,2375.000000,2412.500000,1692.723877,78677600
2014-10-17,2481.250000,2525.000000,2412.500000,2481.250000,1740.962402,197240400
2014-10-20,2531.250000,2550.000000,2493.750000,2531.250000,1776.044556,152256400
2014-10-21,2506.250000,2537.500000,2487.500000,2506.250000,1758.503418,66651200
2014-10-22,2525.000000,2531.250000,2500.000000,2525.000000,1771.659546,66994800
2014-10-23,2543.750000,2550.000000,2512.500000,2543.750000,1784.815063,72442400
2014-10-24,2525.000000,2556.250000,2506.250000,2525.000000,1771.659546,81342400
2014-10-27,2493.750000,2543.750000,2487.500000,2493.750000,1749.732788,67994000
2014-10-28,2500.000000,2512.500000,2481.250000,2500.000000,1754.118042,46372400
2014-10-29,2543.750000,2543.750000,2506.250000,2543.750000,1784.815063,87597600
2014-10-30,2550.000000,2550.000000,2518.750000,2550.000000,1789.200073,54349200
2014-10-31,2587.500000,2587.500000,2550.000000,2587.500000,1815.512207,71242800
2014-11-03,2593.750000,2606.250000,2562.500000,2593.750000,1819.897461,44479600
2014-11-04,2625.000000,2631.250000,2587.500000,2625.000000,1841.823730,95046800
2014-11-05,2606.250000,2625.000000,2575.000000,2606.250000,1828.668091,41149600
2014-11-06,2581.250000,2625.000000,2581.250000,2581.250000,1811.126709,83054800
2014-11-07,2543.750000,2625.000000,2525.000000,2543.750000,1784.815063,51160800
2014-11-10,2575.000000,2581.250000,2562.500000,2575.000000,1806.741455,58935600
2014-11-11,2631.250000,2656.250000,2575.000000,2631.250000,1846.209229,104714400
2014-11-12,2637.500000,2681.250000,2631.250000,2637.500000,1850.594360,98669600
2014-11-13,2606.250000,2631.250000,2581.250000,2606.250000,1828.668091,63121200
2014-11-14,2625.000000,2637.500000,2593.750000,2625.000000,1841.823730,40744800
2014-11-17,2625.000000,2643.750000,2618.750000,2618.750000,1837.438477,71210000
2014-11-18,2625.000000,2662.500000,2612.500000,2625.000000,1841.823730,86135600
2014-11-19,2631.250000,2656.250000,2618.750000,2631.250000,1846.209229,84622800
2014-11-20,2612.500000,2631.250000,2606.250000,2612.500000,1833.052979,41546000
2014-11-21,2593.750000,2625.000000,2587.500000,2593.750000,1819.897461,54756400
2014-11-24,2625.000000,2637.500000,2612.500000,2625.000000,1841.823730,66688400
2014-11-25,2612.500000,2643.750000,2612.500000,2612.500000,1833.052979,90611600
2014-11-26,2631.250000,2637.500000,2618.750000,2631.250000,1846.209229,46545200
2014-11-27,2618.750000,2631.250000,2612.500000,2618.750000,1837.438477,40903600
2014-11-28,2631.250000,2637.500000,2612.500000,2631.250000,1846.209229,44246000
2014-12-01,2637.500000,2662.500000,2631.250000,2656.250000,1863.750732,73759200
2014-12-02,2662.500000,2700.000000,2656.250000,2687.500000,1885.676636,139652400
2014-12-03,2687.500000,2693.750000,2668.750000,2675.000000,1876.906616,50463600
2014-12-04,2675.000000,2687.500000,2650.000000,2656.250000,1863.750732,42235600
2014-12-05,2681.250000,2693.750000,2662.500000,2662.500000,1868.135620,40322400
2014-12-08,2687.500000,2693.750000,2618.750000,2637.500000,1850.594360,69020800
2014-12-09,2631.250000,2662.500000,2625.000000,2631.250000,1846.209229,43210000
2014-12-10,2650.000000,2700.000000,2637.500000,2693.750000,1890.062256,67644800
2014-12-11,2643.750000,2700.000000,2643.750000,2681.250000,1881.291626,65913200
2014-12-12,2675.000000,2718.750000,2675.000000,2687.500000,1885.676636,75546800
2014-12-15,2650.000000,2662.500000,2625.000000,2631.250000,1846.209229,90029600
2014-12-16,2612.500000,2612.500000,2543.750000,2556.250000,1793.585205,205105600
2014-12-17,2550.000000,2662.500000,2531.250000,2650.000000,1859.364990,97264000
2014-12-18,2687.500000,2693.750000,2650.000000,2662.500000,1868.135620,95119600
2014-12-19,2687.500000,2687.500000,2656.250000,2662.500000,1868.135620,93536800
2014-12-22,2675.000000,2687.500000,2656.250000,2656.250000,1863.750732,32630400
2014-12-23,2675.000000,2681.250000,2650.000000,2650.000000,1859.364990,31940800
2014-12-24,2668.750000,2681.250000,2662.500000,2675.000000,1876.906616,35045200
2014-12-29,2675.000000,2693.750000,2656.250000,2681.250000,1881.291626,28136000
2014-12-30,2668.750000,2700.000000,2668.750000,2693.750000,1890.062256,48592000
2015-01-02,2693.750000,2712.500000,2687.500000,2706.250000,1898.832642,84546800
2015-01-05,2712.500000,2712.500000,2687.500000,2700.000000,1894.447510,33363200
2015-01-06,2687.500000,2706.250000,2668.750000,2681.250000,1881.291626,58600000
2015-01-07,2687.500000,2712.500000,2681.250000,2712.500000,1903.218140,50244400
2015-01-08,2725.000000,2743.750000,2718.750000,2737.500000,1920.759521,63649600
2015-01-09,2750.000000,2806.250000,2737.500000,2781.250000,1951.456299,170824800
2015-01-12,2756.250000,2781.250000,2706.250000,2706.250000,1898.832642,53126800
2015-01-13,2718.750000,2718.750000,2656.250000,2687.500000,1885.676636,80360800
2015-01-14,2706.250000,2750.000000,2681.250000,2681.250000,1881.291626,59552800
2015-01-15,2725.000000,2737.500000,2687.500000,2725.000000,1911.988770,102689600
2015-01-16,2687.500000,2718.750000,2675.000000,2675.000000,1876.906616,95469200
2015-01-19,2662.500000,2725.000000,2662.500000,2681.250000,1881.291626,100006000
2015-01-20,2668.750000,2687.500000,2650.000000,2687.500000,1885.676636,146990400
2015-01-21,2687.500000,2743.750000,2662.500000,2743.750000,1925.144531,74948000
2015-01-22,2743.750000,2756.250000,2718.750000,2750.000000,1929.529907,71265600
2015-01-23,2768.750000,2843.750000,2768.750000,2843.750000,1995.309204,134785600
2015-01-26,2787.500000,2800.000000,2725.000000,2775.000000,1947.071045,150832800
2015-01-27,2750.000000,2781.250000,2750.000000,2768.750000,1942.685913,69340000
2015-01-28,2787.500000,2793.750000,2743.750000,2743.750000,1925.144531,64691600
2015-01-29,2737.500000,2756.250000,2731.250000,2743.750000,1925.144531,48526400
2015-01-30,2781.250000,2812.500000,2750.000000,2750.000000,1929.529907,98195200
2015-02-02,2750.000000,2825.000000,2737.500000,2812.500000,1973.382690,107672400
2015-02-03,2837.500000,2843.750000,2818.750000,2837.500000,1990.923462,79597600
2015-02-04,2850.000000,2862.500000,2800.000000,2843.750000,1995.309204,135804000
2015-02-05,2831.250000,2837.500000,2806.250000,2812.500000,1973.382690,111271200
2015-02-06,2837.500000,2868.750000,2825.000000,2837.500000,1990.923462,107253600
2015-02-09,2850.000000,2956.250000,2850.000000,2925.000000,2052.318359,128836000
